online_order,book_table,location,rest_type,cuisines,approx_cost(for two people),listed_in(type),listed_in(city),target
0,0,Bellandur,Quick Bites,"South Indian, Fast Food",300,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,400,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,200,1,Sarjapur Road,1
1,0,Bellandur,Quick Bites,"North Indian, Chinese",600,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Fast Food,500,1,Sarjapur Road,0
0,0,Bellandur,Mess,"South Indian, Chinese",350,1,Sarjapur Road,0
0,0,Bellandur,Casual Dining,"North Indian, Chinese, Biryani, Mangalorean",500,1,Sarjapur Road,0
0,0,Bellandur,other,"Mithai, Street Food, Fast Food",200,1,Sarjapur Road,0
0,0,Bellandur,Casual Dining,"Lebanese, Turkish, BBQ, Burger",600,1,Sarjapur Road,1
0,0,Bellandur,Food Court,"Chinese, Thai",400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"Italian, Fast Food",400,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"Biryani, Chinese",400,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"North Indian, South Indian, Italian, Chinese, Fast Food",400,1,Sarjapur Road,1
1,0,Bellandur,Quick Bites,"North Indian, Chinese",400,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,"North Indian, Chinese, Biryani",500,1,Sarjapur Road,0
1,0,Bellandur,Casual Dining,"North Indian, South Indian, Chinese",500,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"North Indian, Chinese",500,1,Sarjapur Road,0
0,0,Bellandur,other,Street Food,300,1,Sarjapur Road,0
0,0,Bellandur,Food Court,South Indian,250,1,Sarjapur Road,0
0,0,Bellandur,Food Court,North Indian,300,1,Sarjapur Road,0
0,0,Bellandur,Food Court,South Indian,400,1,Sarjapur Road,0
0,0,Bellandur,Food Court,Chinese,500,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,300,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"North Indian, South Indian",300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"Chinese, Biryani",250,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,"North Indian, Chinese, Biryani",500,1,Sarjapur Road,0
0,0,Bellandur,Food Court,"South Indian, Biryani",300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,South Indian,200,1,Sarjapur Road,0
0,0,Bellandur,Food Court,"Continental, Pizza",500,1,Sarjapur Road,1
0,0,Bellandur,Casual Dining,"North Indian, Biryani",800,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"North Indian, Chinese",400,1,Sarjapur Road,0
0,0,Bellandur,Cafe,Cafe,500,1,Sarjapur Road,0
0,0,Bellandur,other,"Fast Food, Rolls",100,1,Sarjapur Road,0
0,0,Bellandur,Mess,South Indian,200,1,Sarjapur Road,0
0,0,Bellandur,Casual Dining,"North Indian, South Indian, Biryani, Continental",550,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Chinese,250,1,Sarjapur Road,0
0,0,Bellandur,other,Fast Food,300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"South Indian, Biryani",200,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,North Indian,200,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,North Indian,200,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,Fast Food,300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,South Indian,200,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,"North Indian, Biryani, Desserts",300,1,Sarjapur Road,0
0,0,Bellandur,other,Continental,500,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,North Indian,500,1,Sarjapur Road,0
0,0,Bellandur,other,"Fast Food, Rolls",200,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,Fast Food,150,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,South Indian,250,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,South Indian,150,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"Fast Food, Street Food",400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"North Indian, Chinese",400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Fast Food,300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"North Indian, Chinese",300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Biryani,150,1,Sarjapur Road,0
0,0,Bellandur,Food Court,"Bengali, Rolls, Chinese",400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,North Indian,400,1,Sarjapur Road,0
0,0,Bellandur,Food Court,Fast Food,400,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,"South Indian, North Indian",300,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"North Indian, Rolls",400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,"Fast Food, Beverages",400,1,Sarjapur Road,0
0,0,Bellandur,Food Court,Kerala,150,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Biryani,400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Fast Food,300,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,250,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"Street Food, North Indian",300,1,Sarjapur Road,0
0,0,Bellandur,other,"North Indian, South Indian, Chinese",400,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,Biryani,350,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,North Indian,200,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"Asian, Chinese",350,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,800,1,Sarjapur Road,0
1,0,Marathahalli,Quick Bites,"Chinese, North Indian",300,1,Sarjapur Road,1
1,0,Bellandur,Casual Dining,North Indian,500,1,Sarjapur Road,1
1,0,Bellandur,Quick Bites,"North Indian, Chinese",400,1,Sarjapur Road,0
0,0,Bellandur,Casual Dining,"North Indian, Chinese",400,1,Sarjapur Road,0
1,0,Bellandur,Casual Dining,"North Indian, Mughlai, Biryani, Chinese",600,1,Sarjapur Road,1
1,0,Bellandur,Casual Dining,"North Indian, Chinese",550,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"Biryani, North Indian",400,1,Sarjapur Road,1
1,1,Bellandur,Cafe,"Cafe, Burger, Italian, Salad",1000,1,Sarjapur Road,1
0,0,Bellandur,Quick Bites,Biryani,150,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"Biryani, Fast Food",350,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"North Indian, Chinese",450,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"Street Food, Mithai",200,1,Sarjapur Road,0
0,0,Bellandur,Quick Bites,South Indian,150,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,North Indian,500,1,Sarjapur Road,0
1,0,Bellandur,Quick Bites,"Rolls, North Indian, Chinese, Biryani",400,1,Sarjapur Road,0
1,0,Bellandur,Casual Dining,North Indian,800,1,Sarjapur Road,0
1,0,Bellandur,Casual Dining,Biryani,450,1,Sarjapur Road,0
0,1,Sarjapur Road,other,"Continental, Finger Food, Pizza",1500,6,Sarjapur Road,1
1,1,Bellandur,"Bar, Casual Dining","North Indian, Chinese, Continental, Mexican",1400,6,Sarjapur Road,1
0,1,Sarjapur Road,other,"North Indian, Continental, Italian",1400,6,Sarjapur Road,1
1,1,Sarjapur Road,other,"Continental, North Indian, Italian, South Indian, Finger Food",1600,6,Sarjapur Road,1
1,1,Sarjapur Road,other,"Continental, Italian, North Indian",1400,6,Sarjapur Road,1
1,0,Sarjapur Road,"Bar, Casual Dining","American, North Indian, Chinese, Finger Food",1500,6,Sarjapur Road,1
0,1,Sarjapur Road,Pub,"Continental, Italian, North Indian, Mexican",1900,6,Sarjapur Road,1
1,1,Sarjapur Road,other,"Finger Food, Continental, Seafood",1500,6,Sarjapur Road,1
1,1,Sarjapur Road,"Casual Dining, Bar","European, Mediterranean, Asian, North Indian, South Indian, Momos",1300,6,Sarjapur Road,1
1,1,Sarjapur Road,Pub,"Continental, Chinese, North Indian",1500,6,Sarjapur Road,1
1,1,Sarjapur Road,other,"American, Asian, Continental, North Indian, South Indian, Chinese",1200,6,Sarjapur Road,1
0,0,Sarjapur Road,"Bar, Casual Dining","North Indian, Chinese",900,6,Sarjapur Road,1
0,1,Bellandur,Casual Dining,"North Indian, Mughlai, Mediterranean, Iranian",1000,6,Sarjapur Road,1
1,0,Bellandur,other,"European, American",1700,6,Sarjapur Road,1
1,1,Bellandur,Bar,"Biryani, North Indian",1500,6,Sarjapur Road,1
0,1,Bellandur,Lounge,"North Indian, Mughlai, Mediterranean",1500,6,Sarjapur Road,1
0,1,Bellandur,"Casual Dining, Bar","Mediterranean, Italian, Mexican",1800,6,Sarjapur Road,1
0,1,Bellandur,other,"North Indian, Chinese",1400,6,Sarjapur Road,1
0,0,Bellandur,Pub,"North Indian, Chinese",1000,6,Sarjapur Road,0
0,1,Marathahalli,Lounge,"European, French, North Indian",2500,6,Sarjapur Road,1
1,1,Sarjapur Road,Pub,"Continental, Chinese, North Indian",1500,4,Sarjapur Road,1
0,1,Sarjapur Road,other,"North Indian, Continental, Italian",1400,4,Sarjapur Road,1
0,1,Bellandur,"Casual Dining, Bar","Mediterranean, Italian, Mexican",1800,4,Sarjapur Road,1
1,1,Sarjapur Road,other,"Continental, Italian, North Indian",1400,4,Sarjapur Road,1
1,1,Sarjapur Road,"Casual Dining, Bar","Seafood, Goan, North Indian, Continental, Asian",1400,4,Sarjapur Road,1
1,0,Sarjapur Road,"Bar, Casual Dining","American, North Indian, Chinese, Finger Food",1500,4,Sarjapur Road,1
0,1,Sarjapur Road,Pub,"Continental, Italian, North Indian, Mexican",1900,4,Sarjapur Road,1
1,1,Sarjapur Road,"Casual Dining, Bar","European, Mediterranean, Asian, North Indian, South Indian, Momos",1300,4,Sarjapur Road,1
0,1,Sarjapur Road,"Bar, Casual Dining","Goan, Asian, North Indian, European, Continental",1800,4,Sarjapur Road,1
1,1,Sarjapur Road,other,"American, Asian, Continental, North Indian, South Indian, Chinese",1200,4,Sarjapur Road,1
0,0,Sarjapur Road,"Bar, Casual Dining","North Indian, Chinese",900,4,Sarjapur Road,1
1,0,Sarjapur Road,"Bar, Casual Dining","North Indian, South Indian, Chinese, Hyderabadi",700,4,Sarjapur Road,0
1,0,Bellandur,other,"European, American",1700,4,Sarjapur Road,1
1,1,Bellandur,"Casual Dining, Bar","American, Tex-Mex, Burger, BBQ",1800,4,Sarjapur Road,1
1,1,Bellandur,"Bar, Casual Dining","North Indian, Chinese, Continental, Mexican",1400,4,Sarjapur Road,1
1,1,Bellandur,Bar,"Biryani, North Indian",1500,4,Sarjapur Road,1
1,1,Bellandur,"Casual Dining, Bar",North Indian,1100,4,Sarjapur Road,1
0,0,Bellandur,Pub,"North Indian, Chinese",1000,4,Sarjapur Road,0
1,0,Bellandur,"Casual Dining, Bar","North Indian, South Indian, Andhra",500,4,Sarjapur Road,1
0,0,Whitefield,Cafe,Cafe,700,3,Whitefield,1
1,1,Whitefield,other,"American, Cafe, Continental, French, Burger, Mexican, Desserts, Pizza",900,3,Whitefield,1
1,0,Whitefield,Cafe,"Cafe, Italian, Fast Food, Desserts",550,3,Whitefield,1
1,1,Whitefield,other,"Bakery, Cafe, Italian, Desserts",600,3,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","North Indian, Continental, Italian, Cafe, Pizza, Finger Food",1400,3,Whitefield,1
1,0,Whitefield,other,"Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages",500,3,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","Cafe, Italian, Pizza, North Indian",900,3,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","Kashmiri, Cafe",1100,3,Whitefield,1
1,0,Whitefield,other,"Desserts, Cafe, Continental",700,3,Whitefield,1
0,1,Whitefield,"Casual Dining, Cafe","Chinese, North Indian, Continental, Cafe",2000,3,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","Pizza, Cafe, Italian",600,3,Whitefield,1
1,0,Whitefield,other,"Desserts, Cafe",600,3,Whitefield,0
0,0,Whitefield,Cafe,"Cafe, Italian, Continental",1000,3,Whitefield,1
1,0,Whitefield,other,"Cafe, Continental, Desserts",600,3,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","Steak, Continental, American, Italian, Salad, Cafe",900,3,Whitefield,1
1,0,Whitefield,Cafe,Cafe,750,3,Whitefield,1
1,0,Whitefield,Cafe,Cafe,700,3,Whitefield,1
0,0,Whitefield,Cafe,Cafe,350,3,Whitefield,1
0,0,Whitefield,Cafe,"Cafe, Continental, Desserts",800,3,Whitefield,1
0,0,Whitefield,Cafe,"Cafe, Desserts",700,3,Whitefield,1
0,0,Whitefield,Quick Bites,"South Indian, Fast Food, Beverages",200,3,Whitefield,1
1,0,Whitefield,other,"Bakery, Desserts, Cafe, Italian, Pizza",400,3,Whitefield,1
1,0,Whitefield,Cafe,Cafe,650,3,Whitefield,1
0,0,Whitefield,other,"Bakery, Cafe",400,3,Whitefield,1
1,0,Whitefield,other,"Desserts, Cafe",300,3,Whitefield,1
1,0,Whitefield,other,"Cafe, Burger, Fast Food",400,3,Whitefield,1
0,0,Whitefield,Cafe,"Cafe, Burger, Sandwich",250,3,Whitefield,1
0,0,Whitefield,Cafe,Cafe,550,3,Whitefield,0
0,0,Whitefield,Cafe,"Cafe, Continental, Chinese",700,3,Whitefield,1
0,0,Whitefield,Cafe,Cafe,650,3,Whitefield,1
1,0,Whitefield,Cafe,"Cafe, Tea, North Indian",500,3,Whitefield,0
0,0,Whitefield,Cafe,Cafe,150,3,Whitefield,0
0,0,Whitefield,Cafe,"Fast Food, Street Food, Beverages",400,3,Whitefield,0
0,0,Whitefield,Food Court,"Chinese, Cafe",200,3,Whitefield,0
1,0,Whitefield,Cafe,"Cafe, Coffee",700,3,Whitefield,0
1,0,other,Cafe,"Cafe, Burger, Italian, Salad",1000,3,Whitefield,1
1,0,Brookefield,Cafe,"Cafe, Rolls, Fast Food",200,3,Whitefield,1
0,0,Bellandur,other,"Bakery, Beverages, Cafe, Coffee, Desserts, Sandwich",1000,3,Whitefield,0
1,0,Whitefield,Delivery,"Biryani, Kebab, Rolls, Mughlai",650,0,Whitefield,0
1,0,Whitefield,Casual Dining,"Biryani, Andhra, North Indian, Chinese",800,0,Whitefield,1
1,0,Whitefield,Delivery,"Healthy Food, North Indian, Biryani, Continental, Desserts",500,0,Whitefield,1
1,0,other,"Takeaway, Delivery","Fast Food, Sandwich",300,0,Whitefield,1
1,0,Whitefield,"Takeaway, Delivery","Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls",450,0,Whitefield,1
1,0,Whitefield,Delivery,North Indian,400,0,Whitefield,1
1,1,Whitefield,Casual Dining,"Arabian, North Indian, Chinese, Salad, Beverages",750,0,Whitefield,1
1,0,Whitefield,Quick Bites,"Burger, Fast Food, Beverages",600,0,Whitefield,1
1,0,Whitefield,Delivery,Burger,300,0,Whitefield,0
1,0,other,"Takeaway, Delivery","Seafood, BBQ, Biryani",250,0,Whitefield,1
1,0,other,"Takeaway, Delivery","Kerala, Seafood, South Indian, Chinese, North Indian, Charcoal Chicken, Beverages",400,0,Whitefield,1
1,0,other,"Takeaway, Delivery","Desserts, Ice Cream",300,0,Whitefield,1
1,1,Whitefield,Casual Dining,"North Indian, Arabian, Mughlai, Biryani, Seafood, Beverages",700,0,Whitefield,1
1,0,Whitefield,Delivery,"Italian, North Indian, South Indian, Chinese",600,0,Whitefield,1
1,0,other,"Takeaway, Delivery","North Indian, Charcoal Chicken",400,0,Whitefield,1
1,0,Whitefield,Delivery,North Indian,400,0,Whitefield,1
1,0,other,"Takeaway, Delivery","Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",400,0,Whitefield,1
1,0,Whitefield,Quick Bites,"Continental, Chinese, Fast Food, Rolls, Momos",400,0,Whitefield,1
1,0,Marathahalli,other,"Street Food, Mithai, North Indian, Beverages, Desserts",200,0,Whitefield,1
1,0,other,"Takeaway, Delivery","South Indian, North Indian, Chinese, Street Food",200,0,Whitefield,1
1,0,other,"Takeaway, Delivery",South Indian,250,0,Whitefield,1
1,0,Whitefield,Quick Bites,"North Indian, Bengali, Chinese",300,0,Whitefield,0
1,0,Whitefield,Quick Bites,"North Indian, Fast Food, Beverages",400,0,Whitefield,1
1,0,other,other,"Street Food, North Indian",250,0,Whitefield,1
1,0,Brookefield,Quick Bites,North Indian,300,0,Whitefield,1
1,0,other,other,"Continental, Asian, Healthy Food, Burger, Biryani, Pizza, Italian, Fast Food",450,0,Whitefield,0
1,0,Whitefield,Bakery,"Bakery, Desserts",500,0,Whitefield,1
1,0,Whitefield,Bakery,"Bakery, Desserts",500,0,Whitefield,1
1,1,Whitefield,Casual Dining,"Kerala, Seafood, Chinese",700,0,Whitefield,1
1,0,Whitefield,"Takeaway, Delivery","North Indian, Mughlai, Fast Food",500,0,Whitefield,1
1,0,Whitefield,Food Court,"Ice Cream, Desserts",400,0,Whitefield,1
0,0,Whitefield,"Takeaway, Delivery","Italian, North Indian, Biryani",500,0,Whitefield,1
1,1,Whitefield,Quick Bites,"South Indian, North Indian, Chinese, Fast Food",300,0,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","Pizza, Cafe, Italian",600,0,Whitefield,1
1,1,Whitefield,Casual Dining,"North Indian, Mughlai",800,0,Whitefield,1
1,0,Whitefield,other,"Mithai, Street Food",400,0,Whitefield,1
1,0,Whitefield,Quick Bites,"North Indian, South Indian, Biryani",250,0,Whitefield,0
1,0,Whitefield,Quick Bites,"Rolls, Fast Food",450,0,Whitefield,1
1,1,Whitefield,Casual Dining,"Biryani, North Indian, Kebab",800,0,Whitefield,1
1,0,other,"Takeaway, Delivery","South Indian, North Indian, Chinese, Street Food",300,0,Whitefield,1
1,0,Whitefield,Quick Bites,"Biryani, Chinese, South Indian, North Indian",400,0,Whitefield,1
1,0,Whitefield,Quick Bites,"North Indian, Chinese",350,0,Whitefield,1
1,0,Whitefield,Quick Bites,"South Indian, North Indian, Chinese, Beverages",300,0,Whitefield,1
1,0,Whitefield,Quick Bites,"Burger, Fast Food",450,0,Whitefield,1
1,0,Brookefield,Casual Dining,"Arabian, North Indian, Biryani, Chinese, Seafood",750,0,Whitefield,0
1,0,Whitefield,Quick Bites,"Biryani, Andhra, North Indian, Chinese",550,0,Whitefield,1
1,0,Brookefield,Quick Bites,Fast Food,200,0,Whitefield,1
1,0,other,"Takeaway, Delivery","Bakery, Desserts",200,0,Whitefield,1
1,0,Brookefield,Casual Dining,"North Indian, Andhra, BBQ, Seafood, Chinese",800,0,Whitefield,1
1,0,Brookefield,Quick Bites,"Mexican, American, Fast Food",600,0,Whitefield,1
1,0,other,Quick Bites,"Pizza, Fast Food",750,0,Whitefield,1
1,0,Whitefield,Quick Bites,Biryani,300,0,Whitefield,1
0,0,Brookefield,Quick Bites,South Indian,200,0,Whitefield,1
1,0,Whitefield,Sweet Shop,"Mithai, Fast Food",200,0,Whitefield,1
1,0,other,Quick Bites,South Indian,300,0,Whitefield,0
1,0,other,"Takeaway, Delivery","Biryani, Charcoal Chicken",600,0,Whitefield,0
1,0,Brookefield,Quick Bites,"North Indian, Chinese, Biryani",450,0,Whitefield,0
1,0,Whitefield,Quick Bites,"North Indian, Chinese, Biryani",400,0,Whitefield,1
1,0,Whitefield,Casual Dining,"Andhra, North Indian, Chinese",600,0,Whitefield,0
1,0,Whitefield,Delivery,Kerala,300,0,Whitefield,1
1,0,other,"Takeaway, Delivery",Arabian,400,0,Whitefield,1
1,0,Whitefield,Quick Bites,"North Indian, Biryani, Fast Food",500,0,Whitefield,1
1,0,other,"Takeaway, Delivery",North Indian,400,0,Whitefield,0
1,0,Whitefield,Delivery,Pizza,800,0,Whitefield,1
1,0,Whitefield,Delivery,Biryani,650,0,Whitefield,1
0,0,Whitefield,"Takeaway, Delivery",Bakery,200,0,Whitefield,1
1,0,other,"Takeaway, Delivery","Arabian, Middle Eastern",400,0,Whitefield,0
0,0,Whitefield,"Takeaway, Delivery","South Indian, Biryani",350,0,Whitefield,1
1,1,Whitefield,Casual Dining,"African, Burger, Desserts, Beverages, Fast Food",1000,0,Whitefield,1
1,0,Whitefield,Delivery,"Andhra, North Indian, Biryani",500,0,Whitefield,0
1,0,Whitefield,Quick Bites,"South Indian, North Indian, Chinese, Street Food",300,0,Whitefield,1
1,0,Whitefield,"Takeaway, Delivery",Pizza,600,0,Whitefield,1
1,0,Whitefield,Casual Dining,"North Indian, Chinese, Arabian, Biryani, Fast Food",500,0,Whitefield,0
1,0,Whitefield,"Takeaway, Delivery","Juices, Beverages, Ice Cream",150,0,Whitefield,1
1,0,Brookefield,Dessert Parlor,"Desserts, Ice Cream",400,0,Whitefield,1
1,0,Brookefield,Quick Bites,North Indian,200,0,Whitefield,1
1,0,other,Bakery,"Bakery, Desserts",500,0,Whitefield,1
1,0,Whitefield,Casual Dining,"Kerala, Biryani, South Indian, North Indian, Chinese, Arabian, Beverages",500,0,Whitefield,0
1,0,Brookefield,Quick Bites,"North Indian, Bihari, Rajasthani",300,0,Whitefield,1
1,0,Brookefield,Quick Bites,"South Indian, North Indian, Chinese",350,0,Whitefield,1
1,0,Whitefield,Delivery,"Mexican, Italian",600,0,Whitefield,1
1,0,Brookefield,other,"Desserts, Cafe, Beverages, Burger, Fast Food",550,0,Whitefield,1
1,0,Whitefield,Quick Bites,"North Indian, Mughlai",600,0,Whitefield,1
1,1,Whitefield,"Casual Dining, Bar","Mughlai, North Indian, Biryani, Afghan",1100,0,Whitefield,1
1,1,Whitefield,other,"American, Cafe, Continental, French, Burger, Mexican, Desserts, Pizza",900,0,Whitefield,1
1,0,Whitefield,"Takeaway, Delivery","North Indian, Street Food",300,0,Whitefield,1
1,0,Whitefield,Quick Bites,"South Indian, North Indian, Chinese",250,0,Whitefield,1
1,0,Whitefield,Quick Bites,"North Indian, Chinese",350,0,Whitefield,0
1,0,Brookefield,Quick Bites,"Fast Food, Sandwich, South Indian",150,0,Whitefield,1
1,0,Brookefield,Quick Bites,North Indian,300,0,Whitefield,0
1,0,Whitefield,Casual Dining,"South Indian, North Indian, Chinese",500,0,Whitefield,1
1,1,Brookefield,Casual Dining,"Andhra, Biryani, Chinese, South Indian",800,0,Whitefield,1
1,0,Whitefield,Beverage Shop,Beverages,300,0,Whitefield,1
0,0,Whitefield,Delivery,North Indian,500,0,Whitefield,0
1,0,Whitefield,Quick Bites,"Rolls, Sandwich",300,0,Whitefield,1
1,0,Whitefield,"Takeaway, Delivery",Fast Food,300,0,Whitefield,1
1,0,Whitefield,"Takeaway, Delivery","North Indian, Mithai",250,0,Whitefield,0
1,0,other,"Takeaway, Delivery","Chinese, Thai",200,0,Whitefield,1
1,0,other,Quick Bites,"North Indian, Chinese, Kebab, Biryani",400,0,Whitefield,0
1,0,other,"Takeaway, Delivery","Chinese, Thai, Momos",400,0,Whitefield,0
0,0,Brookefield,Quick Bites,South Indian,200,0,Whitefield,1
1,0,Whitefield,Dessert Parlor,"Ice Cream, Desserts",400,0,Whitefield,1
1,0,Whitefield,Quick Bites,"Fast Food, Burger, Beverages, Rolls, Sandwich",400,0,Whitefield,1
1,0,Whitefield,Beverage Shop,"Beverages, Sandwich",200,0,Whitefield,1
1,0,other,"Takeaway, Delivery",Biryani,500,0,Whitefield,0
1,0,Brookefield,Quick Bites,"Kebab, Mughlai, Biryani",400,0,Whitefield,0
1,0,Whitefield,Casual Dining,"Biryani, Andhra",750,0,Whitefield,1
1,0,Whitefield,Food Court,Biryani,450,0,Whitefield,1
1,0,Brookefield,Quick Bites,Street Food,200,0,Whitefield,1
1,1,Whitefield,"Casual Dining, Cafe","Steak, Continental, American, Italian, Salad, Cafe",900,0,Whitefield,1
1,0,Brookefield,Quick Bites,"Kerala, South Indian, Seafood",500,0,Whitefield,1
1,0,Whitefield,Quick Bites,Street Food,300,0,Whitefield,1
1,0,Whitefield,Casual Dining,"Andhra, South Indian, North Indian, Biryani",550,0,Whitefield,1
1,0,Whitefield,other,"Desserts, Cafe",300,0,Whitefield,1
1,0,Whitefield,Quick Bites,"Street Food, Burger, Beverages, Fast Food, Sandwich, Finger Food",400,0,Whitefield,0
1,0,other,other,"Healthy Food, Sandwich, Salad",500,0,Whitefield,0
1,0,other,Quick Bites,North Indian,300,0,Whitefield,0
1,0,Brookefield,Quick Bites,"Burger, Fast Food",500,0,Whitefield,0
1,0,other,Bakery,Bakery,250,0,Whitefield,1
1,0,Brookefield,"Beverage Shop, Quick Bites","Fast Food, Beverages",250,0,Whitefield,1
1,1,Whitefield,other,"Bakery, Cafe, Italian, Desserts",600,0,Whitefield,1
1,0,Whitefield,Casual Dining,"Korean, Sushi",900,0,Whitefield,1
1,0,Whitefield,Beverage Shop,"Beverages, Ice Cream",200,0,Whitefield,1
1,1,Brookefield,"Casual Dining, Bar","North Indian, Continental, Asian, Pizza",1000,0,Whitefield,1
1,0,Whitefield,Delivery,"Bakery, Desserts",500,0,Whitefield,1
1,1,Whitefield,other,"Continental, Mediterranean, South Indian, North Indian, Asian",1700,0,Whitefield,1
1,1,Whitefield,Bar,"Continental, North Indian, Finger Food",1200,0,Whitefield,1
